id,cctv,electronic_payment,security_lighting,security_gates,security_guards,security_key,sheltered_parking,underground_parking,restrooms,twentyfour_hours_access,arranged_transfer,car_wash
20475097,0.4495449222115477,0.03866328216406331,0.23754492043757422,0.15184028345144435,0.03206902664981789,0.19213161247606805,0.16171076958082553,0.08017628422836452,0.028351243106354073,0.8555908447472956,0.20532474783775695,0.016982854634799757
20475407,0.05759805835099665,0.0037549793588824583,0.06036068252996301,0.0776802320585987,0.003593619708696975,0.03519885502047923,0.08460527390733827,0.06260224322252474,0.0015449583970702798,0.1298513183894501,0.002706133088687707,0.0018619820323166874
20475095,3.2478726404912523e-09,5.516109756933125e-13,0.0035473376537609857,1.4027276952284898e-08,2.2650276896102366e-19,7.151483940294878e-11,1.277200976958079e-09,1.587790624651161e-11,1.8333551240779556e-40,0.995747408944775,2.434602689748559e-17,2.5193036449155445e-32
362191,0.9999796753720392,3.6620690877297273e-07,0.9995063531730393,0.9999999991692334,8.038502039811763e-08,0.9999707818844488,0.9913198404003659,0.9993680769261396,1.8674549012256135e-24,0.9999999999826628,1.5014329011883912e-12,9.770917900513588e-22
20475096,0.00045943213728373875,7.393030648682729e-08,0.016139131193252304,0.0889939829569699,1.5889703979725526e-08,0.05105481747063978,0.00014821662480675219,3.894067608634922e-05,2.509707162785069e-19,0.995028786245437,2.8177230057857614e-10,3.0326613303942803e-19
7436,0.00045428115612466914,0.00015362815105367895,0.022377438772627958,7.727254981556833e-05,5.267391872598184e-05,0.0010370594723935192,0.001354600108327641,0.0006425065482095577,1.0240094361705911e-08,0.9917518130359138,0.00027689093234952773,6.224165598421786e-08
7761,1.4384525031164065e-06,1.0628515334480713e-09,0.01144359562148392,1.5261274771243117e-08,1.1876415336778402e-12,4.1093899803973476e-07,1.6397200759322428e-06,2.6192621451923844e-08,5.645151389027641e-27,0.99495400719317,2.73058246348295e-15,5.861128855065006e-28
6860,0.03985234682380042,0.10144026816026822,0.8632433695262578,0.009035411614070656,0.010795040785692362,0.0029327602625449285,0.000304619529054435,0.00039018171743556904,9.107481957838183e-05,0.9099187265834318,0.7593609337618583,0.0007780565113368555
6373,0.6377828212882075,0.0025977384712598394,0.7278348110643635,0.9918677405442587,0.002153379557814392,0.8653103483173837,0.033901923084371344,0.10594016877470563,3.233507059325322e-09,0.9980965347164014,4.6767569712927944e-06,8.77775398260842e-09
6427,0.006229656109542373,3.716081510170802e-08,0.9993037102099587,0.664474207510764,1.304181502149369e-09,0.7036211580319047,3.4880685600165546e-05,7.961072676970335e-08,1.9232989954757192e-28,0.999999906987516,1.314562254111497e-15,3.8628929490416537e-26
6442,0.451618512159449,0.0067013114467310685,0.9999520897284608,0.947815102410887,0.022883086668445254,0.5052795366845744,0.0010204783771400707,4.7095513488816646e-07,1.4185429012261235e-11,0.9999929755799442,0.2949862796728001,4.8459730256094e-09
6444,1.9538575617580126e-05,1.486237811554309e-21,6.606290455652931e-08,0.0018779879495302936,8.05556117769596e-24,5.9615046486829795e-09,3.998843563878017e-10,9.888916243376234e-12,1.970046709772724e-73,0.9999999823229474,1.3434811033251764e-32,2.4080890741688646e-63
6541,0.402826215189511,6.0982865137496515e-06,0.06561297449559415,0.9747697401007756,1.4542483363439169e-08,0.6715700928850126,0.01117330474431687,0.007412705625063809,4.306303856346738e-24,0.9931392123230129,8.73040891428408e-12,1.3550077973578282e-22
20474906,0.06026519882044489,0.34373554342514223,0.03714935708095721,0.0039218932175948415,0.4394375970701079,0.02014366184837991,0.04790935569478023,0.060188546072983955,0.7184602156028724,0.9185816536820547,0.7428465226790448,0.4287946308585011
4925178,0.9999999999592433,2.3477560517069136e-05,0.9999975806548768,0.9999999999957936,0.0028655574543523105,0.9999999999936335,0.999993333717833,0.9999994035033597,3.9533838125294984e-28,0.9999999999999432,1.6229555721274574e-14,7.74627742170014e-30
7353131,1.5711943977255443e-13,7.101233836699206e-15,1.5620043751939097e-10,8.110120668787416e-09,5.348135561844431e-21,2.662531898079384e-07,1.2151173192621652e-12,6.524960480409776e-15,9.213397446354131e-36,0.9997216185322307,2.0102556862097254e-20,6.535036727873178e-37
6600,2.1542160923772668e-05,4.03377453197311e-07,9.828489956493741e-08,0.00010580509420289113,6.562288767125759e-09,6.019566524057686e-08,8.71085062200838e-09,1.771487110157805e-08,1.3361100976676899e-20,0.9990687837376668,1.2894600930253656e-07,1.5428674205824862e-17
6612,0.9992204612666542,0.436531998821675,0.9992469908942919,0.9998964805140779,0.3054116127447853,0.9991975159671962,0.994536136476919,0.9986681058370567,5.746584453449674e-11,0.9999997879203247,2.3708833489494346e-05,5.939319734116832e-11
20475749,1.2998800262878855e-05,1.2512429300339462e-06,0.0003858455505761889,2.572933166156947e-05,2.7318355678637555e-09,4.296211112517949e-08,1.0464972133166847e-06,1.643582595201405e-09,5.211293442893998e-21,0.9997130493664623,3.5454579767133795e-08,1.203684301095979e-15
20474902,0.036689455554618236,0.002847788382072435,0.006562515211052009,0.0010438721773970918,0.0030695924282164227,0.018721360452401577,0.028306413524451412,0.020510890442089258,7.66769150560535e-06,0.9371420831254033,0.0005141649812047377,6.64222738519727e-06
20474907,0.05232975049877256,0.08246303096479057,0.042597545985195,0.017502477764512712,0.3223562391430519,0.09115427171234922,0.12301683538253683,0.08280051027748409,0.554436990017292,0.9285654965178451,0.24488737801255003,0.34464777885142905
6701,0.0011841777231921542,7.823378399123622e-06,0.017469370629885343,0.00038757677729476565,1.8429077314608593e-09,0.008347802523372453,0.0006100082654439898,0.00017448801838618883,2.673193261436814e-13,0.9833139419122864,2.4398892710822887e-09,1.0323691184356959e-13
6871,0.2491842402282063,0.05619728915695224,0.5073911025829134,0.6486089626141869,0.010227757439450527,0.23573330601951092,0.22667004428190088,0.054080417836429105,0.001444960121572104,0.7768426893638966,0.09535004879934517,0.0008367179955064971
6678,1.9235665656065015e-10,7.239429448551343e-12,6.389226784006748e-08,2.959531792994335e-06,5.347127263583506e-16,1.018477207450436e-06,2.2547932044841924e-11,2.2275868992583815e-11,4.070869093876016e-33,0.999999987351771,1.2859169448509273e-13,9.057461272053737e-31
6663,0.003782681717136355,1.6687854341289308e-05,0.041587713783746295,0.9277831997267165,1.531235351487607e-08,0.8859686744958604,0.035037157998775596,0.10940611765517504,8.958426859239015e-18,0.9996829874713642,2.639353286727202e-08,9.964998712788463e-18
6720,0.00024349815137194772,0.0001264430256176479,0.003900795575789772,0.001575476523425155,2.0087971413007396e-07,0.0005960603144554156,0.010318801994419672,0.0001687239287681606,9.351760374334312e-14,0.9675582866834058,8.774112014440603e-08,3.3485454186589405e-14
7189244,0.008155762868665936,3.706503827735226e-05,0.005630212710222626,0.030762304635817816,3.694101850479194e-07,0.012823000080091131,0.0007067123742833864,0.0009653609187702918,9.422824926716826e-15,0.9485072517456862,1.2979928089956156e-08,1.9460253885837594e-15
